jahr;nationalitaet;straftat_bezeichnung;tatverdaechtige;verurteilte;bevoelkerung_gesamt;tatverdaechtige_pro_100k;verurteilte_pro_100k
2010;Nichtdeutsch;Straftaten gegen den Staat,die öffentliche Ordnung;44979;17196;7198946;624.7997970814062;238.86830099850727
2010;Nichtdeutsch;Straftaten gegen die sexuelle Selbstbestimmung;9079;4372;7198946;126.11568415709743;60.73111258231413
2010;Nichtdeutsch;Straftaten im Straßenverkehr nach dem StGB;73541;75580;7198946;1021.5523216870914;1049.8759123905081
2010;Nichtdeutsch;Straftaten nach anderen Bundes- u. Landesgesetzen;25060;115044;7198946;348.10651448142545;1598.0672726257428
2010;Nichtdeutsch;Straftaten nach dem Aufenthaltsgesetz;546291;27568;7198946;7588.485870014861;382.9449477742992
2010;Nichtdeutsch;Straftaten nach dem Betäubungsmittelgesetz;162496;45320;7198946;2257.219320717227;629.5366016080687
2010;Nichtdeutsch;Straftaten nach dem StGB (ohne Verkehr);168422;445568;7198946;2339.536926655652;6189.350496586583
2010;Nichtdeutsch;Straftaten nach dem Straßenverkehrsgesetz;0;42476;7198946;0.0;590.0308184003603
2010;Nichtdeutsch;Urkundenfälschung;21160;22528;7198946;293.9319172556649;312.9346990517779
2010;Nichtdeutsch;Vergewaltigung;14183;776;7198946;197.01495191101586;10.77935575568979
2010;Nichtdeutsch;Verletzung der Unterhaltspflicht;1810;1148;7198946;25.142569481699127;15.946778875685412
2011;Deutsch;Andere Straftaten gegen die Person (ohne Verkehr);1183546;382076;73985506;1599.6998114738851;516.4200674656466
2011;Deutsch;Andere Vermögensdelikte;529344;705892;73985506;715.4698651381799;954.0949817927852
2011;Deutsch;Betrug;1042449;323440;73985506;1408.990836664684;437.1667066790082
2011;Deutsch;Diebstahl und Unterschlagung;2021499;433804;73985506;2732.2905651277156;586.3364643339737
2011;Deutsch;Gefährliche und schwere Körperverletzung;176936;87444;73985506;239.14954369576117;118.19071697637644
2011;Deutsch;Gemeingefährliche einschl. Umweltstraftaten (o.V.);80416;16108;73985506;108.6915591278108;21.7718319044814
2011;Deutsch;Körperverletzung;639584;153568;73985506;864.4720223985494;207.56497901088895
2011;Deutsch;Mord und Totschlag;5006;1532;73985506;6.766190123779109;2.0706758429144214
2011;Deutsch;Raub u. Erpressung,räuber. Angriff auf Kraftfahrer;44279;29504;73985506;59.84820864778569;39.878080985213515
2011;Deutsch;Sexueller Missbrauch von Kindern;14639;7648;73985506;19.786307874950534;10.337159821546669
2011;Deutsch;Straftaten gegen den Staat,die öffentliche Ordnung;227628;78584;73985506;307.6656662995587;106.21539845926037
2011;Deutsch;Straftaten gegen die sexuelle Selbstbestimmung;59603;22824;73985506;80.56037354127172;30.84928553438561
2011;Deutsch;Straftaten im Straßenverkehr nach dem StGB;38387;433364;73985506;51.884486672294976;585.7417532563743
2011;Deutsch;Straftaten nach anderen Bundes- u. Landesgesetzen;104735;298360;73985506;141.56151070994906;403.26817525584
2011;Deutsch;Straftaten nach dem Aufenthaltsgesetz;1630179;1028;73985506;2203.376158568139;1.3894613358459695
2011;Deutsch;Straftaten nach dem Betäubungsmittelgesetz;655545;177276;73985506;886.0451667384691;239.60909316481528
2011;Deutsch;Straftaten nach dem StGB (ohne Verkehr);1028150;1656412;73985506;1389.6640782587876;2238.833103337835
2011;Deutsch;Straftaten nach dem Straßenverkehrsgesetz;0;132824;73985506;0.0;179.52705493424617
2011;Deutsch;Urkundenfälschung;39700;47396;73985506;53.65915859249513;64.06119598614356
2011;Deutsch;Vergewaltigung;51490;1492;73985506;69.59471223998928;2.0166111994962903
2011;Deutsch;Verletzung der Unterhaltspflicht;11241;7240;73985506;15.193516416580296;9.785700458681731
2011;Nichtdeutsch;Andere Straftaten gegen die Person (ohne Verkehr);306814;100904;6342394;4837.5108831144835;1590.9449964792475
2011;Nichtdeutsch;Andere Vermögensdelikte;153620;174576;6342394;2422.1137948856535;2752.5253082668783
2011;Nichtdeutsch;Betrug;288380;72728;6342394;4546.863534495019;1146.6963421067817
2011;Nichtdeutsch;Diebstahl und Unterschlagung;665529;156360;6342394;10493.340527252012;2465.315147561
2011;Nichtdeutsch;Gefährliche und schwere Körperverletzung;54555;26044;6342394;860.1641588333995;410.63358725427656
2011;Nichtdeutsch;Gemeingefährliche einschl. Umweltstraftaten (o.V.);12590;3040;6342394;198.5054854681056;47.931427785785615
2011;Nichtdeutsch;Körperverletzung;164065;40492;6342394;2586.7992433141176;638.4340045730366
2011;Nichtdeutsch;Mord und Totschlag;1626;748;6342394;25.637007098581385;11.79365394202883
2011;Nichtdeutsch;Raub u. Erpressung,räuber. Angriff auf Kraftfahrer;18082;11228;6342394;285.09739382321567;177.03094446671082
2011;Nichtdeutsch;Sexueller Missbrauch von Kindern;1965;900;6342394;30.981991973377873;14.19022533131811
2011;Nichtdeutsch;Straftaten gegen den Staat,die öffentliche Ordnung;46476;17800;6342394;732.7832361092672;280.6511232194026
2011;Nichtdeutsch;Straftaten gegen die sexuelle Selbstbestimmung;9957;4644;6342394;156.9911929154827;73.22156270960146
2011;Nichtdeutsch;Straftaten im Straßenverkehr nach dem StGB;79031;78752;6342394;1246.075220177113;1241.6762503244042
2011;Nichtdeutsch;Straftaten nach anderen Bundes- u. Landesgesetzen;24062;119132;6342394;379.3835576913071;1878.3443601895437
2011;Nichtdeutsch;Straftaten nach dem Aufenthaltsgesetz;565902;29156;6342394;8922.529883826202;459.70023306656765
2011;Nichtdeutsch;Straftaten nach dem Betäubungsmittelgesetz;167227;44288;6342394;2636.6542349781485;698.2852216371294
2011;Nichtdeutsch;Straftaten nach dem StGB (ohne Verkehr);172348;468552;6342394;2717.396617113349;7387.620510488627
2011;Nichtdeutsch;Straftaten nach dem Straßenverkehrsgesetz;0;43864;6342394;0.0;691.6000488143751
2011;Nichtdeutsch;Urkundenfälschung;21957;22764;6342394;346.1941973330575;358.91809938013944
2011;Nichtdeutsch;Vergewaltigung;14007;816;6342394;220.8472069064142;12.865804300395087
2011;Nichtdeutsch;Verletzung der Unterhaltspflicht;1842;1204;6342394;29.04266117809773;18.983368109896674
2012;Deutsch;Andere Straftaten gegen die Person (ohne Verkehr);1173528;369324;73880047;1588.4234616147442;499.8968124641286
2012;Deutsch;Andere Vermögensdelikte;515310;653064;73880047;697.4954956376787;883.9517928298014
2012;Deutsch;Betrug;1016046;290316;73880047;1375.2644201755854;392.955895114685
2012;Deutsch;Diebstahl und Unterschlagung;1876336;393496;73880047;2539.7060183245417;532.6147126029847
2012;Deutsch;Gefährliche und schwere Körperverletzung;166823;77964;73880047;225.80250930268087;105.52781592031201
2012;Deutsch;Gemeingefährliche einschl. Umweltstraftaten (o.V.);77269;15316;73880047;104.58710184632123;20.73090180898234
2012;Deutsch;Körperverletzung;642047;149284;73880047;869.0397828252599;202.06267600235824
2012;Deutsch;Mord und Totschlag;4690;1596;73880047;6.348128067649983;2.1602585066032782
2012;Deutsch;Raub u. Erpressung,räuber. Angriff auf Kraftfahrer;42989;26952;73880047;58.18756449897764;36.48075643481927
2012;Deutsch;Sexueller Missbrauch von Kindern;14106;7648;73880047;19.093111838437242;10.351915450189143
2012;Deutsch;Straftaten gegen den Staat,die öffentliche Ordnung;233285;75180;73880047;315.76184568480306;101.7595454426281
2012;Deutsch;Straftaten gegen die sexuelle Selbstbestimmung;54914;23548;73880047;74.32859375414311;31.87328779040977
2012;Deutsch;Straftaten im Straßenverkehr nach dem StGB;37269;414360;73880047;50.44528463821903;560.8550844587307
2012;Deutsch;Straftaten nach anderen Bundes- u. Landesgesetzen;103146;288556;73880047;139.61279694367275;390.57365515752855
2012;Deutsch;Straftaten nach dem Aufenthaltsgesetz;1593552;852;73880047;2156.945027390142;1.1532207065325772
2012;Deutsch;Straftaten nach dem Betäubungsmittelgesetz;662089;171088;73880047;896.1675403373797;231.57538056249476
2012;Deutsch;Straftaten nach dem StGB (ohne Verkehr);1014697;1556880;73880047;1373.4384873902422;2107.307809373754
2012;Deutsch;Straftaten nach dem Straßenverkehrsgesetz;0;128040;73880047;0.0;173.30795688313518
2012;Deutsch;Urkundenfälschung;37638;45464;73880047;50.94474290196377;61.53758943872897
2012;Deutsch;Vergewaltigung;48906;1384;73880047;66.19649280948616;1.8733068754003364
2012;Deutsch;Verletzung der Unterhaltspflicht;10373;6700;73880047;14.040326747491106;9.06875438235712
2012;Nichtdeutsch;Andere Straftaten gegen die Person (ohne Verkehr);308630;99072;6643699;4645.454286836294;1491.2174678593958
2012;Nichtdeutsch;Andere Vermögensdelikte;159433;170268;6643699;2399.7625419213005;2562.84940061252
2012;Nichtdeutsch;Betrug;304245;67312;6643699;4579.451898708837;1013.1705244322478
2012;Nichtdeutsch;Diebstahl und Unterschlagung;674281;162384;6643699;10149.180449023956;2444.180568686209
2012;Nichtdeutsch;Gefährliche und schwere Körperverletzung;53300;25152;6643699;802.2639195424116;378.5842796309706
2012;Nichtdeutsch;Gemeingefährliche einschl. Umweltstraftaten (o.V.);13738;2984;6643699;206.78239637286399;44.91473800965396
2012;Nichtdeutsch;Körperverletzung;165386;40092;6643699;2489.366240102088;603.4590067972676
2012;Nichtdeutsch;Mord und Totschlag;1595;636;6643699;24.007710162666914;9.572980353264049
2012;Nichtdeutsch;Raub u. Erpressung,räuber. Angriff auf Kraftfahrer;18521;11460;6643699;278.775423149062;172.49426862956918
2012;Nichtdeutsch;Sexueller Missbrauch von Kindern;1794;920;6643699;27.003029487037267;13.84770742924988
2012;Nichtdeutsch;Straftaten gegen den Staat,die öffentliche Ordnung;49066;17580;6643699;738.5343616560593;264.6116267458836
2012;Nichtdeutsch;Straftaten gegen die sexuelle Selbstbestimmung;9205;4604;6643699;138.5523335720056;69.29874456985483
2012;Nichtdeutsch;Straftaten im Straßenverkehr nach dem StGB;89457;79852;6643699;1346.4938733678332;1201.9207974352842
2012;Nichtdeutsch;Straftaten nach anderen Bundes- u. Landesgesetzen;24268;115064;6643699;365.2784390141697;1731.926747433922
2012;Nichtdeutsch;Straftaten nach dem Aufenthaltsgesetz;593205;28792;6643699;8928.836179965407;433.3730351119158
2012;Nichtdeutsch;Straftaten nach dem Betäubungsmittelgesetz;167073;43088;6643699;2514.7587210076795;648.5543670777379
2012;Nichtdeutsch;Straftaten nach dem StGB (ohne Verkehr);171690;468352;6643699;2584.253139704252;7049.566815113087
2012;Nichtdeutsch;Straftaten nach dem Straßenverkehrsgesetz;0;44500;6643699;0.0;669.8075876104562
2012;Nichtdeutsch;Urkundenfälschung;21207;23216;6643699;319.20470810011113;349.44388660594046
2012;Nichtdeutsch;Vergewaltigung;13966;616;6643699;210.2142195183737;9.271943235236877
2012;Nichtdeutsch;Verletzung der Unterhaltspflicht;1767;1044;6643699;26.596629377700584;15.71413756101834
2013;Deutsch;Andere Straftaten gegen die Person (ohne Verkehr);1162320;352980;73752227;1575.9795294045832;478.60249697951497
2013;Deutsch;Andere Vermögensdelikte;503219;624932;73752227;682.3102440011743;847.3398369380764
2013;Deutsch;Betrug;1003888;282272;73752227;1361.1629652891702;382.7301377624841
2013;Deutsch;Diebstahl und Unterschlagung;1732955;379356;73752227;2349.698538594638;514.3654848551217
2013;Deutsch;Gefährliche und schwere Körperverletzung;151965;68840;73752227;206.0480153365403;93.33955434322003
2013;Deutsch;Gemeingefährliche einschl. Umweltstraftaten (o.V.);73081;14096;73752227;99.08988917717697;19.112643201946973
2013;Deutsch;Körperverletzung;624125;143884;73752227;846.2456326912;195.09105806391446
2013;Deutsch;Mord und Totschlag;6522;1380;73752227;8.843122798176656;1.871129938896625
2013;Deutsch;Raub u. Erpressung,räuber. Angriff auf Kraftfahrer;40940;25620;73752227;55.51018818726654;34.73793408299386
2013;Deutsch;Sexueller Missbrauch von Kindern;14362;7372;73752227;19.4733102771256;9.995630369236173
2013;Deutsch;Straftaten gegen den Staat,die öffentliche Ordnung;230259;73492;73752227;312.2061656524623;99.64716048506577
2013;Deutsch;Straftaten gegen die sexuelle Selbstbestimmung;61597;22672;73752227;83.5188339465329;30.740766648307446
2013;Deutsch;Straftaten im Straßenverkehr nach dem StGB;35635;384096;73752227;48.31718505259509;520.7924094278536
2013;Deutsch;Straftaten nach anderen Bundes- u. Landesgesetzen;101213;284048;73752227;137.23382210546671;385.13820064036844
2013;Deutsch;Straftaten nach dem Aufenthaltsgesetz;1557630;924;73752227;2111.976903422862;1.2528435243046965
2013;Deutsch;Straftaten nach dem Betäubungsmittelgesetz;700728;169452;73752227;950.1109708863436;229.75848580138467
2013;Deutsch;Straftaten nach dem StGB (ohne Verkehr);977495;1493152;73752227;1325.3769272621423;2024.5517467560676
2013;Deutsch;Straftaten nach dem Straßenverkehrsgesetz;0;122292;73752227;0.0;165.81465397648262
2013;Deutsch;Urkundenfälschung;35349;43596;73752227;47.92940015221507;59.1114353740125
2013;Deutsch;Vergewaltigung;49424;1204;73752227;67.01356963770056;1.6324930771243016
2013;Deutsch;Verletzung der Unterhaltspflicht;9908;6120;73752227;13.434170604773737;8.29805451162851
2013;Nichtdeutsch;Andere Straftaten gegen die Person (ohne Verkehr);313937;97980;7015236;4475.073967575716;1396.6743242850278
2013;Nichtdeutsch;Andere Vermögensdelikte;163949;175060;7015236;2337.0418329476015;2495.4256706403035
2013;Nichtdeutsch;Betrug;311300;68336;7015236;4437.484355479987;974.1083550147138
2013;Nichtdeutsch;Diebstahl und Unterschlagung;734140;182828;7015236;10464.936603700859;2606.156086552184
2013;Nichtdeutsch;Gefährliche und schwere Körperverletzung;51826;22620;7015236;738.7634571381491;322.4410411852146
2013;Nichtdeutsch;Gemeingefährliche einschl. Umweltstraftaten (o.V.);14748;2976;7015236;210.22813772765448;42.42195130712637
2013;Nichtdeutsch;Körperverletzung;169996;40560;7015236;2423.23993091608;578.1701428148675
2013;Nichtdeutsch;Mord und Totschlag;2429;644;7015236;34.62463700437163;9.180019032859336
2013;Nichtdeutsch;Raub u. Erpressung,räuber. Angriff auf Kraftfahrer;18494;11088;7015236;263.62619874798224;158.0559798700999
2013;Nichtdeutsch;Sexueller Missbrauch von Kindern;1886;876;7015236;26.884341453373768;12.487106634758973
2013;Nichtdeutsch;Straftaten gegen den Staat,die öffentliche Ordnung;51270;18436;7015236;730.8378506439412;262.79942684750733
2013;Nichtdeutsch;Straftaten gegen die sexuelle Selbstbestimmung;10032;4180;7015236;143.00302940628086;59.58459558595035
2013;Nichtdeutsch;Straftaten im Straßenverkehr nach dem StGB;109861;84412;7015236;1566.034271690931;1203.2667183256558
2013;Nichtdeutsch;Straftaten nach anderen Bundes- u. Landesgesetzen;23808;115352;7015236;339.37561045701096;1644.306763165202
2013;Nichtdeutsch;Straftaten nach dem Aufenthaltsgesetz;652472;28744;7015236;9300.78474908043;409.7367501250136
2013;Nichtdeutsch;Straftaten nach dem Betäubungsmittelgesetz;181204;42848;7015236;2583.006473338887;610.7848688198088
2013;Nichtdeutsch;Straftaten nach dem StGB (ohne Verkehr);175675;492548;7015236;2504.1923037229253;7021.118035088199
2013;Nichtdeutsch;Straftaten nach dem Straßenverkehrsgesetz;0;47856;7015236;0.0;682.1723460194354
2013;Nichtdeutsch;Urkundenfälschung;21318;23420;7015236;303.8814374883468;333.84479153659265
2013;Nichtdeutsch;Vergewaltigung;13197;572;7015236;188.11911673392027;8.153681501235312
2013;Nichtdeutsch;Verletzung der Unterhaltspflicht;1793;1012;7015236;25.55865547502607;14.425744194493243
2014;Deutsch;Andere Straftaten gegen die Person (ohne Verkehr);1139524;330680;73657763;1547.052141673105;448.9411387636087
2014;Deutsch;Andere Vermögensdelikte;501456;629164;73657763;680.7917856533329;854.1720171436649
2014;Deutsch;Betrug;1009536;285236;73657763;1370.5765134355222;387.2449941223439
2014;Deutsch;Diebstahl und Unterschlagung;1620929;349480;73657763;2200.6220851426074;474.46458562690805
2014;Deutsch;Gefährliche und schwere Körperverletzung;144227;60168;73657763;195.80692397622775;81.68589100377648
2014;Deutsch;Gemeingefährliche einschl. Umweltstraftaten (o.V.);74859;12616;73657763;101.6308355712622;17.127862001456656
2014;Deutsch;Körperverletzung;606199;132640;73657763;822.9940406960227;180.076063401491
2014;Deutsch;Mord und Totschlag;6536;1412;73657763;8.873470675453447;1.9169737750520606
2014;Deutsch;Raub u. Erpressung,räuber. Angriff auf Kraftfahrer;37842;23456;73657763;51.375440223456145;31.8445728524229
2014;Deutsch;Sexueller Missbrauch von Kindern;14421;7264;73657763;19.578384426363858;9.861825426330148
2014;Deutsch;Straftaten gegen den Staat,die öffentliche Ordnung;225540;69140;73657763;306.1999045504545;93.86654873024042
2014;Deutsch;Straftaten gegen die sexuelle Selbstbestimmung;62009;22944;73657763;84.1852881141666;31.14946621444368
2014;Deutsch;Straftaten im Straßenverkehr nach dem StGB;36726;368932;73657763;49.860324973485824;500.87320734950913
2014;Deutsch;Straftaten nach anderen Bundes- u. Landesgesetzen;99763;289296;73657763;135.44125688422008;392.7569725406947
2014;Deutsch;Straftaten nach dem Aufenthaltsgesetz;1533584;816;73657763;2082.0398794896882;1.1078262042793778
2014;Deutsch;Straftaten nach dem Betäubungsmittelgesetz;755333;178528;73657763;1025.462855829602;242.37499583037837
2014;Deutsch;Straftaten nach dem StGB (ohne Verkehr);949112;1437480;73657763;1288.543069112756;1951.5661913327451
2014;Deutsch;Straftaten nach dem Straßenverkehrsgesetz;0;120728;73657763;0.0;163.9039730272558
2014;Deutsch;Urkundenfälschung;34927;42620;73657763;47.41794832949244;57.86219709116064
2014;Deutsch;Vergewaltigung;47606;1104;73657763;64.63134103054419;1.4988236881426877
2014;Deutsch;Verletzung der Unterhaltspflicht;9079;5124;73657763;12.325924152760383;6.956496900401387
2014;Nichtdeutsch;Andere Straftaten gegen die Person (ohne Verkehr);326533;96376;7539774;4330.806201883504;1278.2345996047095
2014;Nichtdeutsch;Andere Vermögensdelikte;184886;189556;7539774;2452.142464747617;2514.0806607731215
2014;Nichtdeutsch;Betrug;356340;72752;7539774;4726.136353689116;964.9095582971055
2014;Nichtdeutsch;Diebstahl und Unterschlagung;820322;204212;7539774;10879.928231270593;2708.4631449165454
2014;Nichtdeutsch;Gefährliche und schwere Körperverletzung;53906;21168;7539774;714.9551166918266;280.75112065693213
2014;Nichtdeutsch;Gemeingefährliche einschl. Umweltstraftaten (o.V.);16608;2996;7539774;220.27185430226422;39.73593903477744
2014;Nichtdeutsch;Körperverletzung;179767;40612;7539774;2384.249183065699;538.6368344727574
2014;Nichtdeutsch;Mord und Totschlag;2676;728;7539774;35.491779992344604;9.655461821534704
2014;Nichtdeutsch;Raub u. Erpressung,räuber. Angriff auf Kraftfahrer;18399;10160;7539774;244.02588194288052;134.75204959724257
2014;Nichtdeutsch;Sexueller Missbrauch von Kindern;1981;880;7539774;26.27399707206078;11.6714373666903
