jahr;straftat_bezeichnung;nationalitaet;verurteilte
2018;Straftaten im Straßenverkehr;Gesamt;651072
2018;Straftaten im Straßenverkehr nach dem StGB;Nichtdeutsch;114184
2018;Straftaten im Straßenverkehr nach dem StGB;Deutsch;324300
2018;Straftaten im Straßenverkehr nach dem StGB;Gesamt;438484
2018;Straftaten insgesamt;Nichtdeutsch;969244
2018;Straftaten insgesamt;Deutsch;1880108
2018;Straftaten insgesamt;Gesamt;2849352
2018;Straftaten nach anderen Bundes- u. Landesgesetzen;Nichtdeutsch;155120
2018;Straftaten nach anderen Bundes- u. Landesgesetzen;Deutsch;291432
2018;Straftaten nach anderen Bundes- u. Landesgesetzen;Gesamt;446552
2018;Straftaten nach dem Aufenthaltsgesetz;Nichtdeutsch;29732
2018;Straftaten nach dem Aufenthaltsgesetz;Deutsch;488
2018;Straftaten nach dem Aufenthaltsgesetz;Gesamt;30220
2018;Straftaten nach dem Betäubungsmittelgesetz;Nichtdeutsch;70908
2018;Straftaten nach dem Betäubungsmittelgesetz;Deutsch;186492
2018;Straftaten nach dem Betäubungsmittelgesetz;Gesamt;257400
2018;Straftaten nach dem StGB (ohne Verkehr);Nichtdeutsch;604368
2018;Straftaten nach dem StGB (ohne Verkehr);Deutsch;1147360
2018;Straftaten nach dem StGB (ohne Verkehr);Gesamt;1751728
2018;Straftaten nach dem Straßenverkehrsgesetz;Nichtdeutsch;95572
2018;Straftaten nach dem Straßenverkehrsgesetz;Deutsch;117016
2018;Straftaten nach dem Straßenverkehrsgesetz;Gesamt;212588
2018;Straftaten ohne Straftaten im Straßenverkehr;Nichtdeutsch;759488
2018;Straftaten ohne Straftaten im Straßenverkehr;Deutsch;1438792
2018;Straftaten ohne Straftaten im Straßenverkehr;Gesamt;2198280
2018;Urkundenfälschung;Nichtdeutsch;37608
2018;Urkundenfälschung;Deutsch;37848
2018;Urkundenfälschung;Gesamt;75456
2018;Vergewaltigung;Nichtdeutsch;932
2018;Vergewaltigung;Deutsch;1344
2018;Vergewaltigung;Gesamt;2276
2018;Verletzung der Unterhaltspflicht;Nichtdeutsch;592
2018;Verletzung der Unterhaltspflicht;Deutsch;3136
2018;Verletzung der Unterhaltspflicht;Gesamt;3728
2019;Andere Straftaten gegen die Person (ohne Verkehr);Nichtdeutsch;124624
2019;Andere Straftaten gegen die Person (ohne Verkehr);Deutsch;276040
2019;Andere Straftaten gegen die Person (ohne Verkehr);Gesamt;400664
2019;Andere Vermögensdelikte;Nichtdeutsch;229788
2019;Andere Vermögensdelikte;Deutsch;476168
2019;Andere Vermögensdelikte;Gesamt;705956
2019;Betrug;Nichtdeutsch;82412
2019;Betrug;Deutsch;231492
2019;Betrug;Gesamt;313904
2019;Diebstahl;Nichtdeutsch;153320
2019;Diebstahl;Deutsch;187144
2019;Diebstahl;Gesamt;340464
2019;Diebstahl und Unterschlagung;Nichtdeutsch;200904
2019;Diebstahl und Unterschlagung;Deutsch;246752
2019;Diebstahl und Unterschlagung;Gesamt;447656
2019;Gefährliche und schwere Körperverletzung;Nichtdeutsch;30256
2019;Gefährliche und schwere Körperverletzung;Deutsch;46144
2019;Gefährliche und schwere Körperverletzung;Gesamt;76400
2019;Gemeingefährliche einschl. Umweltstraftaten (o.V.);Nichtdeutsch;3788
2019;Gemeingefährliche einschl. Umweltstraftaten (o.V.);Deutsch;10096
2019;Gemeingefährliche einschl. Umweltstraftaten (o.V.);Gesamt;13884
2019;Körperverletzung;Nichtdeutsch;48828
2019;Körperverletzung;Deutsch;101524
2019;Körperverletzung;Gesamt;150352
2019;Mord und Totschlag;Nichtdeutsch;1080
2019;Mord und Totschlag;Deutsch;1476
2019;Mord und Totschlag;Gesamt;2556
2019;Raub u. Erpressung,räuber. Angriff auf Kraftfahrer;Nichtdeutsch;9716
2019;Raub u. Erpressung,räuber. Angriff auf Kraftfahrer;Deutsch;18000
2019;Raub u. Erpressung,räuber. Angriff auf Kraftfahrer;Gesamt;27716
2019;Schwerer Diebstahl;Nichtdeutsch;41516
2019;Schwerer Diebstahl;Deutsch;43140
2019;Schwerer Diebstahl;Gesamt;84656
2019;Sexueller Missbrauch von Kindern;Nichtdeutsch;1056
2019;Sexueller Missbrauch von Kindern;Deutsch;6280
2019;Sexueller Missbrauch von Kindern;Gesamt;7336
2019;Straftaten gegen den Staat,die öffentliche Ordnung;Nichtdeutsch;33912
2019;Straftaten gegen den Staat,die öffentliche Ordnung;Deutsch;84608
2019;Straftaten gegen den Staat,die öffentliche Ordnung;Gesamt;118520
2019;Straftaten gegen die sexuelle Selbstbestimmung;Nichtdeutsch;9948
2019;Straftaten gegen die sexuelle Selbstbestimmung;Deutsch;25180
2019;Straftaten gegen die sexuelle Selbstbestimmung;Gesamt;35128
2019;Straftaten im Straßenverkehr;Nichtdeutsch;234948
2019;Straftaten im Straßenverkehr;Deutsch;451816
2019;Straftaten im Straßenverkehr;Gesamt;686764
2019;Straftaten im Straßenverkehr nach dem StGB;Nichtdeutsch;126040
2019;Straftaten im Straßenverkehr nach dem StGB;Deutsch;331724
2019;Straftaten im Straßenverkehr nach dem StGB;Gesamt;457764
2019;Straftaten insgesamt;Nichtdeutsch;1023540
2019;Straftaten insgesamt;Deutsch;1891932
2019;Straftaten insgesamt;Gesamt;2915472
2019;Straftaten nach anderen Bundes- u. Landesgesetzen;Nichtdeutsch;175912
2019;Straftaten nach anderen Bundes- u. Landesgesetzen;Deutsch;303272
2019;Straftaten nach anderen Bundes- u. Landesgesetzen;Gesamt;479184
2019;Straftaten nach dem Aufenthaltsgesetz;Nichtdeutsch;37252
2019;Straftaten nach dem Aufenthaltsgesetz;Deutsch;620
2019;Straftaten nach dem Aufenthaltsgesetz;Gesamt;37872
2019;Straftaten nach dem Betäubungsmittelgesetz;Nichtdeutsch;78040
2019;Straftaten nach dem Betäubungsmittelgesetz;Deutsch;199844
2019;Straftaten nach dem Betäubungsmittelgesetz;Gesamt;277884
2019;Straftaten nach dem StGB (ohne Verkehr);Nichtdeutsch;612680
2019;Straftaten nach dem StGB (ohne Verkehr);Deutsch;1136844
2019;Straftaten nach dem StGB (ohne Verkehr);Gesamt;1749524
2019;Straftaten nach dem Straßenverkehrsgesetz;Nichtdeutsch;108908
2019;Straftaten nach dem Straßenverkehrsgesetz;Deutsch;120092
2019;Straftaten nach dem Straßenverkehrsgesetz;Gesamt;229000
2019;Straftaten ohne Straftaten im Straßenverkehr;Nichtdeutsch;788592
2019;Straftaten ohne Straftaten im Straßenverkehr;Deutsch;1440116
2019;Straftaten ohne Straftaten im Straßenverkehr;Gesamt;2228708
2019;Urkundenfälschung;Nichtdeutsch;38340
2019;Urkundenfälschung;Deutsch;37156
2019;Urkundenfälschung;Gesamt;75496
2019;Vergewaltigung;Nichtdeutsch;924
2019;Vergewaltigung;Deutsch;1324
2019;Vergewaltigung;Gesamt;2248
2019;Verletzung der Unterhaltspflicht;Nichtdeutsch;612
2019;Verletzung der Unterhaltspflicht;Deutsch;3048
2019;Verletzung der Unterhaltspflicht;Gesamt;3660
2020;Andere Straftaten gegen die Person (ohne Verkehr);Nichtdeutsch;118612
2020;Andere Straftaten gegen die Person (ohne Verkehr);Deutsch;261440
2020;Andere Straftaten gegen die Person (ohne Verkehr);Gesamt;380052
2020;Andere Vermögensdelikte;Nichtdeutsch;218200
2020;Andere Vermögensdelikte;Deutsch;436084
2020;Andere Vermögensdelikte;Gesamt;654284
2020;Betrug;Nichtdeutsch;78988
2020;Betrug;Deutsch;212776
2020;Betrug;Gesamt;291764
2020;Diebstahl;Nichtdeutsch;140696
2020;Diebstahl;Deutsch;170364
2020;Diebstahl;Gesamt;311060
2020;Diebstahl und Unterschlagung;Nichtdeutsch;184352
2020;Diebstahl und Unterschlagung;Deutsch;225224
2020;Diebstahl und Unterschlagung;Gesamt;409576
2020;Gefährliche und schwere Körperverletzung;Nichtdeutsch;27280
2020;Gefährliche und schwere Körperverletzung;Deutsch;43364
2020;Gefährliche und schwere Körperverletzung;Gesamt;70644
2020;Gemeingefährliche einschl. Umweltstraftaten (o.V.);Nichtdeutsch;3600
2020;Gemeingefährliche einschl. Umweltstraftaten (o.V.);Deutsch;9484
2020;Gemeingefährliche einschl. Umweltstraftaten (o.V.);Gesamt;13084
2020;Körperverletzung;Nichtdeutsch;45880
2020;Körperverletzung;Deutsch;90960
2020;Körperverletzung;Gesamt;136840
2020;Mord und Totschlag;Nichtdeutsch;888
2020;Mord und Totschlag;Deutsch;1216
2020;Mord und Totschlag;Gesamt;2104
2020;Raub u. Erpressung,räuber. Angriff auf Kraftfahrer;Nichtdeutsch;9396
2020;Raub u. Erpressung,räuber. Angriff auf Kraftfahrer;Deutsch;16496
2020;Raub u. Erpressung,räuber. Angriff auf Kraftfahrer;Gesamt;25892
2020;Schwerer Diebstahl;Nichtdeutsch;38332
2020;Schwerer Diebstahl;Deutsch;40032
2020;Schwerer Diebstahl;Gesamt;78364
2020;Sexueller Missbrauch von Kindern;Nichtdeutsch;1136
2020;Sexueller Missbrauch von Kindern;Deutsch;6692
2020;Sexueller Missbrauch von Kindern;Gesamt;7828
2020;Straftaten gegen den Staat,die öffentliche Ordnung;Nichtdeutsch;34152
2020;Straftaten gegen den Staat,die öffentliche Ordnung;Deutsch;86116
2020;Straftaten gegen den Staat,die öffentliche Ordnung;Gesamt;120268
2020;Straftaten gegen die sexuelle Selbstbestimmung;Nichtdeutsch;10672
2020;Straftaten gegen die sexuelle Selbstbestimmung;Deutsch;26784
2020;Straftaten gegen die sexuelle Selbstbestimmung;Gesamt;37456
2020;Straftaten im Straßenverkehr;Nichtdeutsch;231156
2020;Straftaten im Straßenverkehr;Deutsch;440716
2020;Straftaten im Straßenverkehr;Gesamt;671872
2020;Straftaten im Straßenverkehr nach dem StGB;Nichtdeutsch;123296
2020;Straftaten im Straßenverkehr nach dem StGB;Deutsch;324916
2020;Straftaten im Straßenverkehr nach dem StGB;Gesamt;448212
2020;Straftaten insgesamt;Nichtdeutsch;990628
2020;Straftaten insgesamt;Deutsch;1806448
2020;Straftaten insgesamt;Gesamt;2797076
2020;Straftaten nach anderen Bundes- u. Landesgesetzen;Nichtdeutsch;180488
2020;Straftaten nach anderen Bundes- u. Landesgesetzen;Deutsch;304104
2020;Straftaten nach anderen Bundes- u. Landesgesetzen;Gesamt;484592
2020;Straftaten nach dem Aufenthaltsgesetz;Nichtdeutsch;39020
2020;Straftaten nach dem Aufenthaltsgesetz;Deutsch;616
2020;Straftaten nach dem Aufenthaltsgesetz;Gesamt;39636
2020;Straftaten nach dem Betäubungsmittelgesetz;Nichtdeutsch;76268
2020;Straftaten nach dem Betäubungsmittelgesetz;Deutsch;196712
2020;Straftaten nach dem Betäubungsmittelgesetz;Gesamt;272980
2020;Straftaten nach dem StGB (ohne Verkehr);Nichtdeutsch;578984
2020;Straftaten nach dem StGB (ohne Verkehr);Deutsch;1061628
2020;Straftaten nach dem StGB (ohne Verkehr);Gesamt;1640612
2020;Straftaten nach dem Straßenverkehrsgesetz;Nichtdeutsch;107860
2020;Straftaten nach dem Straßenverkehrsgesetz;Deutsch;115800
2020;Straftaten nach dem Straßenverkehrsgesetz;Gesamt;223660
2020;Straftaten ohne Straftaten im Straßenverkehr;Nichtdeutsch;759472
2020;Straftaten ohne Straftaten im Straßenverkehr;Deutsch;1365732
2020;Straftaten ohne Straftaten im Straßenverkehr;Gesamt;2125204
2020;Urkundenfälschung;Nichtdeutsch;37180
2020;Urkundenfälschung;Deutsch;35372
2020;Urkundenfälschung;Gesamt;72552
2020;Vergewaltigung;Nichtdeutsch;1044
2020;Vergewaltigung;Deutsch;1416
2020;Vergewaltigung;Gesamt;2460
2020;Verletzung der Unterhaltspflicht;Nichtdeutsch;548
2020;Verletzung der Unterhaltspflicht;Deutsch;2728
2020;Verletzung der Unterhaltspflicht;Gesamt;3276
2021;Andere Straftaten gegen die Person (ohne Verkehr);Nichtdeutsch;114776
2021;Andere Straftaten gegen die Person (ohne Verkehr);Deutsch;248616
2021;Andere Straftaten gegen die Person (ohne Verkehr);Gesamt;363392
2021;Andere Vermögensdelikte;Nichtdeutsch;216596
2021;Andere Vermögensdelikte;Deutsch;407516
2021;Andere Vermögensdelikte;Gesamt;624112
2021;Betrug;Nichtdeutsch;78192
2021;Betrug;Deutsch;199144
2021;Betrug;Gesamt;277336
2021;Diebstahl;Nichtdeutsch;117616
2021;Diebstahl;Deutsch;145484
2021;Diebstahl;Gesamt;263100
2021;Diebstahl und Unterschlagung;Nichtdeutsch;156436
2021;Diebstahl und Unterschlagung;Deutsch;195732
2021;Diebstahl und Unterschlagung;Gesamt;352168
2021;Gefährliche und schwere Körperverletzung;Nichtdeutsch;25760
2021;Gefährliche und schwere Körperverletzung;Deutsch;41096
2021;Gefährliche und schwere Körperverletzung;Gesamt;66856
2021;Gemeingefährliche einschl. Umweltstraftaten (o.V.);Nichtdeutsch;3716
2021;Gemeingefährliche einschl. Umweltstraftaten (o.V.);Deutsch;9256
2021;Gemeingefährliche einschl. Umweltstraftaten (o.V.);Gesamt;12972
2021;Körperverletzung;Nichtdeutsch;41684
2021;Körperverletzung;Deutsch;77868
2021;Körperverletzung;Gesamt;119552
2021;Mord und Totschlag;Nichtdeutsch;936
2021;Mord und Totschlag;Deutsch;1224
2021;Mord und Totschlag;Gesamt;2160
2021;Raub u. Erpressung,räuber. Angriff auf Kraftfahrer;Nichtdeutsch;8520
2021;Raub u. Erpressung,räuber. Angriff auf Kraftfahrer;Deutsch;15336
2021;Raub u. Erpressung,räuber. Angriff auf Kraftfahrer;Gesamt;23856
2021;Schwerer Diebstahl;Nichtdeutsch;34172
2021;Schwerer Diebstahl;Deutsch;37828
2021;Schwerer Diebstahl;Gesamt;72000
2021;Sexueller Missbrauch von Kindern;Nichtdeutsch;1256
2021;Sexueller Missbrauch von Kindern;Deutsch;7348
2021;Sexueller Missbrauch von Kindern;Gesamt;8604
2021;Straftaten gegen den Staat,die öffentliche Ordnung;Nichtdeutsch;33472
2021;Straftaten gegen den Staat,die öffentliche Ordnung;Deutsch;86716
2021;Straftaten gegen den Staat,die öffentliche Ordnung;Gesamt;120188
2021;Straftaten gegen die sexuelle Selbstbestimmung;Nichtdeutsch;11148
2021;Straftaten gegen die sexuelle Selbstbestimmung;Deutsch;30108
2021;Straftaten gegen die sexuelle Selbstbestimmung;Gesamt;41256
2021;Straftaten im Straßenverkehr;Nichtdeutsch;229688
2021;Straftaten im Straßenverkehr;Deutsch;400344
2021;Straftaten im Straßenverkehr;Gesamt;630032
2021;Straftaten im Straßenverkehr nach dem StGB;Nichtdeutsch;113648
2021;Straftaten im Straßenverkehr nach dem StGB;Deutsch;283260
2021;Straftaten im Straßenverkehr nach dem StGB;Gesamt;396908
2021;Straftaten insgesamt;Nichtdeutsch;954660
2021;Straftaten insgesamt;Deutsch;1693740
2021;Straftaten insgesamt;Gesamt;2648400
2021;Straftaten nach anderen Bundes- u. Landesgesetzen;Nichtdeutsch;180308
2021;Straftaten nach anderen Bundes- u. Landesgesetzen;Deutsch;300116
2021;Straftaten nach anderen Bundes- u. Landesgesetzen;Gesamt;480424
2021;Straftaten nach dem Aufenthaltsgesetz;Nichtdeutsch;38908
2021;Straftaten nach dem Aufenthaltsgesetz;Deutsch;628
2021;Straftaten nach dem Aufenthaltsgesetz;Gesamt;39536
2021;Straftaten nach dem Betäubungsmittelgesetz;Nichtdeutsch;72716
2021;Straftaten nach dem Betäubungsmittelgesetz;Deutsch;196036
2021;Straftaten nach dem Betäubungsmittelgesetz;Gesamt;268752
2021;Straftaten nach dem StGB (ohne Verkehr);Nichtdeutsch;544664
2021;Straftaten nach dem StGB (ohne Verkehr);Deutsch;993280
2021;Straftaten nach dem StGB (ohne Verkehr);Gesamt;1537944
2021;Straftaten nach dem Straßenverkehrsgesetz;Nichtdeutsch;116040
2021;Straftaten nach dem Straßenverkehrsgesetz;Deutsch;117084
2021;Straftaten nach dem Straßenverkehrsgesetz;Gesamt;233124
2021;Straftaten ohne Straftaten im Straßenverkehr;Nichtdeutsch;724972
2021;Straftaten ohne Straftaten im Straßenverkehr;Deutsch;1293396
2021;Straftaten ohne Straftaten im Straßenverkehr;Gesamt;2018368
2021;Urkundenfälschung;Nichtdeutsch;36748
2021;Urkundenfälschung;Deutsch;34856
2021;Urkundenfälschung;Gesamt;71604
2021;Vergewaltigung;Nichtdeutsch;984
2021;Vergewaltigung;Deutsch;1616
2021;Vergewaltigung;Gesamt;2600
2021;Verletzung der Unterhaltspflicht;Nichtdeutsch;428
2021;Verletzung der Unterhaltspflicht;Deutsch;2508
2021;Verletzung der Unterhaltspflicht;Gesamt;2936
2022;Andere Straftaten gegen die Person (ohne Verkehr);Nichtdeutsch;111892
2022;Andere Straftaten gegen die Person (ohne Verkehr);Deutsch;244380
2022;Andere Straftaten gegen die Person (ohne Verkehr);Gesamt;356272
2022;Andere Vermögensdelikte;Nichtdeutsch;213500
2022;Andere Vermögensdelikte;Deutsch;380796
2022;Andere Vermögensdelikte;Gesamt;594296
2022;Betrug;Nichtdeutsch;78868
2022;Betrug;Deutsch;181648
2022;Betrug;Gesamt;260516
2022;Diebstahl;Nichtdeutsch;128596
2022;Diebstahl;Deutsch;132380
2022;Diebstahl;Gesamt;260976
2022;Diebstahl und Unterschlagung;Nichtdeutsch;168520
2022;Diebstahl und Unterschlagung;Deutsch;176136
2022;Diebstahl und Unterschlagung;Gesamt;344656
2022;Gefährliche und schwere Körperverletzung;Nichtdeutsch;24352
2022;Gefährliche und schwere Körperverletzung;Deutsch;38936
2022;Gefährliche und schwere Körperverletzung;Gesamt;63288
2022;Gemeingefährliche einschl. Umweltstraftaten (o.V.);Nichtdeutsch;3372
2022;Gemeingefährliche einschl. Umweltstraftaten (o.V.);Deutsch;8764
2022;Gemeingefährliche einschl. Umweltstraftaten (o.V.);Gesamt;12136
2022;Körperverletzung;Nichtdeutsch;40468
2022;Körperverletzung;Deutsch;76644
2022;Körperverletzung;Gesamt;117112
2022;Mord und Totschlag;Nichtdeutsch;784
2022;Mord und Totschlag;Deutsch;1224
2022;Mord und Totschlag;Gesamt;2008
2022;Raub u. Erpressung,räuber. Angriff auf Kraftfahrer;Nichtdeutsch;7808
2022;Raub u. Erpressung,räuber. Angriff auf Kraftfahrer;Deutsch;13508
2022;Raub u. Erpressung,räuber. Angriff auf Kraftfahrer;Gesamt;21316
2022;Schwerer Diebstahl;Nichtdeutsch;35272
2022;Schwerer Diebstahl;Deutsch;32464
2022;Schwerer Diebstahl;Gesamt;67736
2022;Sexueller Missbrauch von Kindern;Nichtdeutsch;1012
2022;Sexueller Missbrauch von Kindern;Deutsch;6376
2022;Sexueller Missbrauch von Kindern;Gesamt;7388
2022;Straftaten gegen den Staat,die öffentliche Ordnung;Nichtdeutsch;31088
2022;Straftaten gegen den Staat,die öffentliche Ordnung;Deutsch;82736
2022;Straftaten gegen den Staat,die öffentliche Ordnung;Gesamt;113824
2022;Straftaten gegen die sexuelle Selbstbestimmung;Nichtdeutsch;11388
2022;Straftaten gegen die sexuelle Selbstbestimmung;Deutsch;30068
2022;Straftaten gegen die sexuelle Selbstbestimmung;Gesamt;41456
2022;Straftaten im Straßenverkehr;Nichtdeutsch;235316
2022;Straftaten im Straßenverkehr;Deutsch;421296
2022;Straftaten im Straßenverkehr;Gesamt;656612
2022;Straftaten im Straßenverkehr nach dem StGB;Nichtdeutsch;123476
2022;Straftaten im Straßenverkehr nach dem StGB;Deutsch;312644
2022;Straftaten im Straßenverkehr nach dem StGB;Gesamt;436120
2022;Straftaten insgesamt;Nichtdeutsch;954612
2022;Straftaten insgesamt;Deutsch;1634884
2022;Straftaten insgesamt;Gesamt;2589496
2022;Straftaten nach anderen Bundes- u. Landesgesetzen;Nichtdeutsch;171728
2022;Straftaten nach anderen Bundes- u. Landesgesetzen;Deutsch;277200
2022;Straftaten nach anderen Bundes- u. Landesgesetzen;Gesamt;448928
2022;Straftaten nach dem Aufenthaltsgesetz;Nichtdeutsch;36196
2022;Straftaten nach dem Aufenthaltsgesetz;Deutsch;616
2022;Straftaten nach dem Aufenthaltsgesetz;Gesamt;36812
2022;Straftaten nach dem Betäubungsmittelgesetz;Nichtdeutsch;67552
2022;Straftaten nach dem Betäubungsmittelgesetz;Deutsch;175464
2022;Straftaten nach dem Betäubungsmittelgesetz;Gesamt;243016
2022;Straftaten nach dem StGB (ohne Verkehr);Nichtdeutsch;547568
2022;Straftaten nach dem StGB (ohne Verkehr);Deutsch;936388
2022;Straftaten nach dem StGB (ohne Verkehr);Gesamt;1483956
2022;Straftaten nach dem Straßenverkehrsgesetz;Nichtdeutsch;111840
2022;Straftaten nach dem Straßenverkehrsgesetz;Deutsch;108652
2022;Straftaten nach dem Straßenverkehrsgesetz;Gesamt;220492
2022;Straftaten ohne Straftaten im Straßenverkehr;Nichtdeutsch;719296
2022;Straftaten ohne Straftaten im Straßenverkehr;Deutsch;1213588
2022;Straftaten ohne Straftaten im Straßenverkehr;Gesamt;1932884
2022;Urkundenfälschung;Nichtdeutsch;46344
2022;Urkundenfälschung;Deutsch;51136
2022;Urkundenfälschung;Gesamt;97480
2022;Vergewaltigung;Nichtdeutsch;880
2022;Vergewaltigung;Deutsch;1500
2022;Vergewaltigung;Gesamt;2380
2022;Verletzung der Unterhaltspflicht;Nichtdeutsch;400
2022;Verletzung der Unterhaltspflicht;Deutsch;1868
2022;Verletzung der Unterhaltspflicht;Gesamt;2268
2023;Andere Straftaten gegen die Person (ohne Verkehr);Nichtdeutsch;120456
2023;Andere Straftaten gegen die Person (ohne Verkehr);Deutsch;253636
2023;Andere Straftaten gegen die Person (ohne Verkehr);Gesamt;374092
2023;Andere Vermögensdelikte;Nichtdeutsch;196956
2023;Andere Vermögensdelikte;Deutsch;331212
2023;Andere Vermögensdelikte;Gesamt;528168
2023;Betrug;Nichtdeutsch;72004
2023;Betrug;Deutsch;161960
2023;Betrug;Gesamt;233964
2023;Diebstahl;Nichtdeutsch;171096
2023;Diebstahl;Deutsch;154068
2023;Diebstahl;Gesamt;325164
2023;Diebstahl und Unterschlagung;Nichtdeutsch;219396
2023;Diebstahl und Unterschlagung;Deutsch;198224
2023;Diebstahl und Unterschlagung;Gesamt;417620
2023;Gefährliche und schwere Körperverletzung;Nichtdeutsch;27156
2023;Gefährliche und schwere Körperverletzung;Deutsch;42452
2023;Gefährliche und schwere Körperverletzung;Gesamt;69608
2023;Gemeingefährliche einschl. Umweltstraftaten (o.V.);Nichtdeutsch;3432
2023;Gemeingefährliche einschl. Umweltstraftaten (o.V.);Deutsch;8276
2023;Gemeingefährliche einschl. Umweltstraftaten (o.V.);Gesamt;11708
2023;Körperverletzung;Nichtdeutsch;45164
2023;Körperverletzung;Deutsch;82968
2023;Körperverletzung;Gesamt;128132
2023;Mord und Totschlag;Nichtdeutsch;880
2023;Mord und Totschlag;Deutsch;1192
2023;Mord und Totschlag;Gesamt;2072
2023;Raub u. Erpressung,räuber. Angriff auf Kraftfahrer;Nichtdeutsch;10100
2023;Raub u. Erpressung,räuber. Angriff auf Kraftfahrer;Deutsch;14704
2023;Raub u. Erpressung,räuber. Angriff auf Kraftfahrer;Gesamt;24804
2023;Schwerer Diebstahl;Nichtdeutsch;43084
2023;Schwerer Diebstahl;Deutsch;32816
2023;Schwerer Diebstahl;Gesamt;75900
2023;Sexueller Missbrauch von Kindern;Nichtdeutsch;984
2023;Sexueller Missbrauch von Kindern;Deutsch;6132
2023;Sexueller Missbrauch von Kindern;Gesamt;7116
2023;Straftaten gegen den Staat,die öffentliche Ordnung;Nichtdeutsch;33420
2023;Straftaten gegen den Staat,die öffentliche Ordnung;Deutsch;83696
2023;Straftaten gegen den Staat,die öffentliche Ordnung;Gesamt;117116
2023;Straftaten gegen die sexuelle Selbstbestimmung;Nichtdeutsch;12856
2023;Straftaten gegen die sexuelle Selbstbestimmung;Deutsch;32236
2023;Straftaten gegen die sexuelle Selbstbestimmung;Gesamt;45092
2023;Straftaten im Straßenverkehr;Nichtdeutsch;245436
2023;Straftaten im Straßenverkehr;Deutsch;418300
2023;Straftaten im Straßenverkehr;Gesamt;663736
2023;Straftaten im Straßenverkehr nach dem StGB;Nichtdeutsch;131032
2023;Straftaten im Straßenverkehr nach dem StGB;Deutsch;312752
2023;Straftaten im Straßenverkehr nach dem StGB;Gesamt;443784
2023;Straftaten insgesamt;Nichtdeutsch;1022676
2023;Straftaten insgesamt;Deutsch;1604928
2023;Straftaten insgesamt;Gesamt;2627604
2023;Straftaten nach anderen Bundes- u. Landesgesetzen;Nichtdeutsch;180624
2023;Straftaten nach anderen Bundes- u. Landesgesetzen;Deutsch;264644
2023;Straftaten nach anderen Bundes- u. Landesgesetzen;Gesamt;445268
2023;Straftaten nach dem Aufenthaltsgesetz;Nichtdeutsch;39192
2023;Straftaten nach dem Aufenthaltsgesetz;Deutsch;796
2023;Straftaten nach dem Aufenthaltsgesetz;Gesamt;39988
2023;Straftaten nach dem Betäubungsmittelgesetz;Nichtdeutsch;68848
2023;Straftaten nach dem Betäubungsmittelgesetz;Deutsch;161788
2023;Straftaten nach dem Betäubungsmittelgesetz;Gesamt;230636
2023;Straftaten nach dem StGB (ohne Verkehr);Nichtdeutsch;596616
2023;Straftaten nach dem StGB (ohne Verkehr);Deutsch;921984
2023;Straftaten nach dem StGB (ohne Verkehr);Gesamt;1518600
2023;Straftaten nach dem Straßenverkehrsgesetz;Nichtdeutsch;114404
2023;Straftaten nach dem Straßenverkehrsgesetz;Deutsch;105548
2023;Straftaten nach dem Straßenverkehrsgesetz;Gesamt;219952
2023;Straftaten ohne Straftaten im Straßenverkehr;Nichtdeutsch;777240
2023;Straftaten ohne Straftaten im Straßenverkehr;Deutsch;1186628
2023;Straftaten ohne Straftaten im Straßenverkehr;Gesamt;1963868
2023;Urkundenfälschung;Nichtdeutsch;41356
2023;Urkundenfälschung;Deutsch;41536
2023;Urkundenfälschung;Gesamt;82892
2023;Vergewaltigung;Nichtdeutsch;1064
2023;Vergewaltigung;Deutsch;1688
2023;Vergewaltigung;Gesamt;2752
2023;Verletzung der Unterhaltspflicht;Nichtdeutsch;312
2023;Verletzung der Unterhaltspflicht;Deutsch;1556
2023;Verletzung der Unterhaltspflicht;Gesamt;1868
2024;Andere Straftaten gegen die Person (ohne Verkehr);Nichtdeutsch;126336
2024;Andere Straftaten gegen die Person (ohne Verkehr);Deutsch;250208
2024;Andere Straftaten gegen die Person (ohne Verkehr);Gesamt;376544
2024;Andere Vermögensdelikte;Nichtdeutsch;199600
2024;Andere Vermögensdelikte;Deutsch;301088
2024;Andere Vermögensdelikte;Gesamt;500688
2024;Betrug;Nichtdeutsch;72468
2024;Betrug;Deutsch;148836
2024;Betrug;Gesamt;221304
2024;Diebstahl;Nichtdeutsch;167456
2024;Diebstahl;Deutsch;150064
2024;Diebstahl;Gesamt;317520
2024;Diebstahl und Unterschlagung;Nichtdeutsch;219548
2024;Diebstahl und Unterschlagung;Deutsch;194704
2024;Diebstahl und Unterschlagung;Gesamt;414252
2024;Gefährliche und schwere Körperverletzung;Nichtdeutsch;29060
2024;Gefährliche und schwere Körperverletzung;Deutsch;41664
2024;Gefährliche und schwere Körperverletzung;Gesamt;70724
2024;Gemeingefährliche einschl. Umweltstraftaten (o.V.);Nichtdeutsch;3320
2024;Gemeingefährliche einschl. Umweltstraftaten (o.V.);Deutsch;7672
2024;Gemeingefährliche einschl. Umweltstraftaten (o.V.);Gesamt;10992
2024;Körperverletzung;Nichtdeutsch;47992
2024;Körperverletzung;Deutsch;80020
2024;Körperverletzung;Gesamt;128012
2024;Mord und Totschlag;Nichtdeutsch;1064
2024;Mord und Totschlag;Deutsch;1204
2024;Mord und Totschlag;Gesamt;2268
